Node,Depth,Value
E3,4,-1
E5,3,-32
A4,4,-4
E5,3,-32
B4,4,4
E5,3,-32
E4,4,-6
E5,3,-32
A5,4,-9
E5,3,-32
B5,4,-14
E5,3,-32
C5,4,-49
E5,3,-49
E1,2,1
D5,1,1
A2,2,-Infinity
A1,3,Infinity
B1,4,20
A1,3,20
E1,4,6
A1,3,6
B2,4,20
A1,3,6
A3,4,8
A1,3,6
B3,4,-12
A1,3,-12
C3,4,23
A1,3,-12
E3,4,19
A1,3,-12
A4,4,16
A1,3,-12
B4,4,24
A1,3,-12
E4,4,34
A1,3,-12
A5,4,11
A1,3,-12
B5,4,6
A1,3,-12
C5,4,-29
A1,3,-29
E5,4,26
A1,3,-29
A2,2,-29
B1,3,Infinity
A1,4,-20
B1,3,-20
E1,4,2
B1,3,-20
B2,4,-16
B1,3,-20
A3,4,4
B1,3,-20
B3,4,-16
B1,3,-20
C3,4,19
B1,3,-20
E3,4,15
B1,3,-20
A4,4,12
B1,3,-20
B4,4,20
B1,3,-20
E4,4,30
B1,3,-20
A5,4,7
B1,3,-20
B5,4,2
B1,3,-20
C5,4,-33
B1,3,-33
E5,4,22
B1,3,-33
A2,2,-29
E1,3,Infinity
A1,4,26
E1,3,26
B1,4,30
E1,3,26
B2,4,30
E1,3,26
A3,4,18
E1,3,18
B3,4,-2
E1,3,-2
C3,4,33
E1,3,-2
E3,4,29
E1,3,-2
A4,4,26
E1,3,-2
B4,4,34
E1,3,-2
E4,4,44
E1,3,-2
A5,4,21
E1,3,-2
B5,4,16
E1,3,-2
C5,4,-19
E1,3,-19
E5,4,36
E1,3,-19
A2,2,-19
B2,3,Infinity
A1,4,48
B2,3,48
B1,4,52
B2,3,48
E1,4,38
B2,3,38
A3,4,40
B2,3,38
B3,4,20
B2,3,20
C3,4,55
B2,3,20
E3,4,51
B2,3,20
A4,4,48
B2,3,20
B4,4,56
B2,3,20
E4,4,66
B2,3,20
A5,4,43
B2,3,20
B5,4,38
B2,3,20
C5,4,3
B2,3,3
E5,4,58
B2,3,3
A2,2,3
A3,3,Infinity
A1,4,24
A3,3,24
B1,4,28
A3,3,24
E1,4,14
A3,3,14
B2,4,28
A3,3,14
B3,4,-4
A3,3,-4
C3,4,31
A3,3,-4
E3,4,27
A3,3,-4
A4,4,24
A3,3,-4
B4,4,32
A3,3,-4
E4,4,42
A3,3,-4
A5,4,19
A3,3,-4
B5,4,14
A3,3,-4
C5,4,-21
A3,3,-21
E5,4,34
A3,3,-21
A2,2,3
B3,3,Infinity
A1,4,44
B3,3,44
B1,4,48
B3,3,44
E1,4,34
B3,3,34
B2,4,-48
B3,3,-48
A3,4,-60
B3,3,-60
C3,4,-45
B3,3,-60
E3,4,47
B3,3,-60
A4,4,44
B3,3,-60
B4,4,-44
B3,3,-60
E4,4,62
B3,3,-60
A5,4,39
B3,3,-60
B5,4,34
B3,3,-60
C5,4,-1
B3,3,-60
E5,4,54
B3,3,-60
A2,2,3
C3,3,Infinity
A1,4,27
C3,3,27
B1,4,31
C3,3,27
E1,4,17
C3,3,17
B2,4,31
C3,3,17
A3,4,19
C3,3,17
B3,4,-1
C3,3,-1
E3,4,46
C3,3,-1
A4,4,27
C3,3,-1
B4,4,35
C3,3,-1
E4,4,45
C3,3,-1
A5,4,22
C3,3,-1
B5,4,17
C3,3,-1
C5,4,24
C3,3,-1
E5,4,37
C3,3,-1
A2,2,3
E3,3,Infinity
A1,4,-1
E3,3,-1
B1,4,3
E3,3,-1
E1,4,-11
E3,3,-11
B2,4,3
E3,3,-11
A3,4,-9
E3,3,-11
B3,4,-29
E3,3,-29
C3,4,4
E3,3,-29
A4,4,-1
E3,3,-29
B4,4,7
E3,3,-29
E4,4,15
E3,3,-29
A5,4,-6
E3,3,-29
B5,4,-11
E3,3,-29
C5,4,-46
E3,3,-46
E5,4,9
E3,3,-46
A2,2,3
A4,3,Infinity
A1,4,16
A4,3,16
B1,4,20
A4,3,16
E1,4,6
A4,3,6
B2,4,20
A4,3,6
A3,4,-32
A4,3,-32
B3,4,-12
A4,3,-32
C3,4,23
A4,3,-32
E3,4,19
A4,3,-32
B4,4,-16
A4,3,-32
E4,4,34
A4,3,-32
A5,4,11
A4,3,-32
B5,4,6
A4,3,-32
C5,4,-29
A4,3,-32
E5,4,26
A4,3,-32
A2,2,3
B4,3,Infinity
A1,4,8
B4,3,8
B1,4,12
B4,3,8
E1,4,-2
B4,3,-2
B2,4,12
B4,3,-2
A3,4,0
B4,3,-2
B3,4,-20
B4,3,-20
C3,4,15
B4,3,-20
E3,4,11
B4,3,-20
A4,4,8
B4,3,-20
E4,4,26
B4,3,-20
A5,4,3
B4,3,-20
B5,4,-2
B4,3,-20
C5,4,-37
B4,3,-37
E5,4,18
B4,3,-37
A2,2,3
E4,3,Infinity
A1,4,-2
E4,3,-2
B1,4,2
E4,3,-2
E1,4,-12
E4,3,-12
B2,4,2
E4,3,-12
A3,4,-10
E4,3,-12
B3,4,-30
E4,3,-30
C3,4,5
E4,3,-30
E3,4,-3
E4,3,-30
A4,4,-2
E4,3,-30
B4,4,6
E4,3,-30
A5,4,-7
E4,3,-30
B5,4,-12
E4,3,-30
C5,4,-47
E4,3,-47
E5,4,8
E4,3,-47
A2,2,3
A5,3,Infinity
A1,4,21
A5,3,21
B1,4,25
A5,3,21
E1,4,11
A5,3,11
B2,4,25
A5,3,11
A3,4,13
A5,3,11
B3,4,-7
A5,3,-7
C3,4,28
A5,3,-7
E3,4,24
A5,3,-7
A4,4,21
A5,3,-7
B4,4,29
A5,3,-7
E4,4,39
A5,3,-7
B5,4,11
A5,3,-7
C5,4,-24
A5,3,-24
E5,4,31
A5,3,-24
A2,2,3
B5,3,Infinity
A1,4,26
B5,3,26
B1,4,30
B5,3,26
E1,4,16
B5,3,16
B2,4,30
B5,3,16
A3,4,18
B5,3,16
B3,4,-2
B5,3,-2
C3,4,33
B5,3,-2
E3,4,29
B5,3,-2
A4,4,26
B5,3,-2
B4,4,-26
B5,3,-26
E4,4,44
B5,3,-26
A5,4,21
B5,3,-26
C5,4,-79
B5,3,-79
E5,4,36
B5,3,-79
A2,2,3
C5,3,Infinity
A1,4,39
C5,3,39
B1,4,43
C5,3,39
E1,4,29
C5,3,29
B2,4,43
C5,3,29
A3,4,31
C5,3,29
B3,4,11
C5,3,11
C3,4,26
C5,3,11
E3,4,42
C5,3,11
A4,4,39
C5,3,11
B4,4,47
C5,3,11
E4,4,57
C5,3,11
A5,4,34
C5,3,11
B5,4,29
C5,3,11
E5,4,49
C5,3,11
A2,2,11
E5,3,Infinity
A1,4,6
E5,3,6
B1,4,10
E5,3,6
E1,4,-4
E5,3,-4
B2,4,10
E5,3,-4
A3,4,-2
E5,3,-4
B3,4,-22
E5,3,-22
C3,4,13
E5,3,-22
E3,4,9
E5,3,-22
A4,4,6
E5,3,-22
B4,4,14
E5,3,-22
E4,4,4
E5,3,-22
A5,4,1
E5,3,-22
B5,4,-4
E5,3,-22
C5,4,-39
E5,3,-39
A2,2,11
D5,1,1
B2,2,-Infinity
A1,3,Infinity
B1,4,-14
A1,3,-14
E1,4,14
A1,3,-14
A2,4,-16
A1,3,-16
A3,4,16
A1,3,-16
B3,4,-4
A1,3,-16
C3,4,31
A1,3,-16
E3,4,27
A1,3,-16
A4,4,24
A1,3,-16
B4,4,32
A1,3,-16
E4,4,42
A1,3,-16
A5,4,19
A1,3,-16
B5,4,14
A1,3,-16
C5,4,-21
A1,3,-21
E5,4,34
A1,3,-21
B2,2,-21
B1,3,Infinity
A1,4,44
B1,3,44
E1,4,34
B1,3,34
A2,4,44
B1,3,34
A3,4,36
B1,3,34
B3,4,16
B1,3,16
C3,4,51
B1,3,16
E3,4,47
B1,3,16
A4,4,44
B1,3,16
B4,4,52
B1,3,16
E4,4,62
B1,3,16
A5,4,39
B1,3,16
B5,4,34
B1,3,16
C5,4,-1
B1,3,-1
E5,4,54
B1,3,-1
B2,2,-1
E1,3,Infinity
A1,4,34
E1,3,34
B1,4,36
E1,3,34
A2,4,34
E1,3,34
A3,4,26
E1,3,26
B3,4,6
E1,3,6
C3,4,41
E1,3,6
E3,4,37
E1,3,6
A4,4,34
E1,3,6
B4,4,42
E1,3,6
E4,4,52
E1,3,6
A5,4,29
E1,3,6
B5,4,24
E1,3,6
C5,4,-11
E1,3,-11
E5,4,44
E1,3,-11
B2,2,-1
A2,3,Infinity
A1,4,24
A2,3,24
B1,4,26
A2,3,24
E1,4,14
A2,3,14
A3,4,16
A2,3,14
B3,4,-4
A2,3,-4
C3,4,31
A2,3,-4
E3,4,27
A2,3,-4
A4,4,24
A2,3,-4
B4,4,32
A2,3,-4
E4,4,42
A2,3,-4
A5,4,19
A2,3,-4
B5,4,14
A2,3,-4
C5,4,-21
A2,3,-21
E5,4,34
A2,3,-21
B2,2,-1
A3,3,Infinity
A1,4,32
A3,3,32
B1,4,34
A3,3,32
E1,4,22
A3,3,22
A2,4,-24
A3,3,-24
B3,4,-52
A3,3,-52
C3,4,39
A3,3,-52
E3,4,35
A3,3,-52
A4,4,32
A3,3,-52
B4,4,40
A3,3,-52
E4,4,50
A3,3,-52
A5,4,27
A3,3,-52
B5,4,22
A3,3,-52
C5,4,-13
A3,3,-52
E5,4,42
A3,3,-52
B2,2,-1
B3,3,Infinity
A1,4,52
B3,3,52
B1,4,54
B3,3,52
E1,4,42
B3,3,42
A2,4,52
B3,3,42
A3,4,44
B3,3,42
C3,4,-37
B3,3,-37
E3,4,55
B3,3,-37
A4,4,52
B3,3,-37
B4,4,-36
B3,3,-37
E4,4,70
B3,3,-37
A5,4,47
B3,3,-37
B5,4,42
B3,3,-37
C5,4,7
B3,3,-37
E5,4,62
B3,3,-37
B2,2,-1
C3,3,Infinity
A1,4,35
C3,3,35
B1,4,37
C3,3,35
E1,4,25
C3,3,25
A2,4,35
C3,3,25
A3,4,27
C3,3,25
B3,4,-11
C3,3,-11
E3,4,54
C3,3,-11
A4,4,35
C3,3,-11
B4,4,43
C3,3,-11
E4,4,53
C3,3,-11
A5,4,30
C3,3,-11
B5,4,25
C3,3,-11
C5,4,32
C3,3,-11
E5,4,45
C3,3,-11
B2,2,-1
E3,3,Infinity
A1,4,7
E3,3,7
B1,4,9
E3,3,7
E1,4,-3
E3,3,-3
A2,4,7
E3,3,-3
A3,4,-1
E3,3,-3
B3,4,-21
E3,3,-21
C3,4,12
E3,3,-21
A4,4,7
E3,3,-21
B4,4,15
E3,3,-21
E4,4,23
E3,3,-21
A5,4,2
E3,3,-21
B5,4,-3
E3,3,-21
C5,4,-38
E3,3,-38
E5,4,17
E3,3,-38
B2,2,-1
A4,3,Infinity
A1,4,24
A4,3,24
B1,4,26
A4,3,24
E1,4,14
A4,3,14
A2,4,24
A4,3,14
A3,4,16
A4,3,14
B3,4,-4
A4,3,-4
C3,4,31
A4,3,-4
E3,4,27
A4,3,-4
B4,4,-8
A4,3,-8
E4,4,42
A4,3,-8
A5,4,19
A4,3,-8
B5,4,14
A4,3,-8
C5,4,-21
A4,3,-21
E5,4,34
A4,3,-21
B2,2,-1
B4,3,Infinity
A1,4,16
B4,3,16
B1,4,18
B4,3,16
E1,4,6
B4,3,6
A2,4,16
B4,3,6
A3,4,8
B4,3,6
B3,4,-36
B4,3,-36
C3,4,23
B4,3,-36
E3,4,19
B4,3,-36
A4,4,16
B4,3,-36
E4,4,34
B4,3,-36
A5,4,11
B4,3,-36
B5,4,6
B4,3,-36
C5,4,-29
B4,3,-36
E5,4,26
B4,3,-36
B2,2,-1
E4,3,Infinity
A1,4,6
E4,3,6
B1,4,8
E4,3,6
E1,4,-4
E4,3,-4
A2,4,6
E4,3,-4
A3,4,-2
E4,3,-4
B3,4,-22
E4,3,-22
C3,4,13
E4,3,-22
E3,4,5
E4,3,-22
A4,4,6
E4,3,-22
B4,4,14
E4,3,-22
A5,4,1
E4,3,-22
B5,4,-4
E4,3,-22
C5,4,-39
E4,3,-39
E5,4,16
E4,3,-39
B2,2,-1
A5,3,Infinity
A1,4,29
A5,3,29
B1,4,31
A5,3,29
E1,4,19
A5,3,19
A2,4,29
A5,3,19
A3,4,21
A5,3,19
B3,4,1
A5,3,1
C3,4,36
A5,3,1
E3,4,32
A5,3,1
A4,4,29
A5,3,1
B4,4,37
A5,3,1
E4,4,47
A5,3,1
B5,4,19
A5,3,1
C5,4,-16
A5,3,-16
E5,4,39
A5,3,-16
B2,2,-1
B5,3,Infinity
A1,4,34
B5,3,34
B1,4,36
B5,3,34
E1,4,24
B5,3,24
A2,4,34
B5,3,24
A3,4,26
B5,3,24
B3,4,6
B5,3,6
C3,4,41
B5,3,6
E3,4,37
B5,3,6
A4,4,34
B5,3,6
B4,4,-18
B5,3,-18
E4,4,52
B5,3,-18
A5,4,29
B5,3,-18
C5,4,-71
B5,3,-71
E5,4,44
B5,3,-71
B2,2,-1
C5,3,Infinity
A1,4,47
C5,3,47
B1,4,49
C5,3,47
E1,4,37
C5,3,37
A2,4,47
C5,3,37
A3,4,39
C5,3,37
B3,4,19
C5,3,19
C3,4,34
C5,3,19
E3,4,50
C5,3,19
A4,4,47
C5,3,19
B4,4,55
C5,3,19
E4,4,65
C5,3,19
A5,4,42
C5,3,19
B5,4,37
C5,3,19
E5,4,57
C5,3,19
B2,2,19
E5,3,Infinity
A1,4,14
E5,3,14
B1,4,16
E5,3,14
E1,4,4
E5,3,4
A2,4,14
E5,3,4
A3,4,6
E5,3,4
B3,4,-14
E5,3,-14
C3,4,21
E5,3,-14
E3,4,17
E5,3,-14
A4,4,14
E5,3,-14
B4,4,22
E5,3,-14
E4,4,12
E5,3,-14
A5,4,9
E5,3,-14
B5,4,4
E5,3,-14
C5,4,-31
E5,3,-31
B2,2,19
D5,1,1
A3,2,-Infinity
A1,3,Infinity
B1,4,12
A1,3,12
E1,4,-2
A1,3,-2
A2,4,-32
A1,3,-32
B2,4,16
A1,3,-32
B3,4,-20
A1,3,-32
C3,4,15
A1,3,-32
E3,4,11
A1,3,-32
A4,4,8
A1,3,-32
B4,4,16
A1,3,-32
E4,4,26
A1,3,-32
A5,4,3
A1,3,-32
B5,4,-2
A1,3,-32
C5,4,-37
A1,3,-37
E5,4,18
A1,3,-37
A3,2,-37
B1,3,Infinity
A1,4,4
B1,3,4
E1,4,-6
B1,3,-6
A2,4,4
B1,3,-6
B2,4,12
B1,3,-6
B3,4,-24
B1,3,-24
C3,4,11
B1,3,-24
E3,4,7
B1,3,-24
A4,4,4
B1,3,-24
B4,4,12
B1,3,-24
E4,4,22
B1,3,-24
A5,4,-1
B1,3,-24
B5,4,-6
B1,3,-24
C5,4,-41
B1,3,-41
E5,4,14
B1,3,-41
A3,2,-37
E1,3,Infinity
A1,4,18
E1,3,18
B1,4,22
E1,3,18
A2,4,18
E1,3,18
B2,4,26
E1,3,18
B3,4,-10
E1,3,-10
C3,4,25
E1,3,-10
E3,4,21
E1,3,-10
A4,4,18
E1,3,-10
B4,4,26
E1,3,-10
E4,4,36
E1,3,-10
A5,4,13
E1,3,-10
B5,4,8
E1,3,-10
C5,4,-27
E1,3,-27
E5,4,28
E1,3,-27
A3,2,-27
A2,3,Infinity
A1,4,8
A2,3,8
B1,4,12
A2,3,8
E1,4,-2
A2,3,-2
B2,4,16
A2,3,-2
B3,4,-20
A2,3,-20
C3,4,15
A2,3,-20
E3,4,11
A2,3,-20
A4,4,8
A2,3,-20
B4,4,16
A2,3,-20
E4,4,26
A2,3,-20
A5,4,3
A2,3,-20
B5,4,-2
A2,3,-20
C5,4,-37
A2,3,-37
E5,4,18
A2,3,-37
A3,2,-27
B2,3,Infinity
A1,4,0
B2,3,0
B1,4,4
B2,3,0
E1,4,-10
B2,3,-10
A2,4,-24
B2,3,-24
B3,4,-52
B2,3,-52
C3,4,7
B2,3,-52
E3,4,3
B2,3,-52
A4,4,0
B2,3,-52
B4,4,8
B2,3,-52
E4,4,18
B2,3,-52
A5,4,-5
B2,3,-52
B5,4,-10
B2,3,-52
C5,4,-45
B2,3,-52
E5,4,10
B2,3,-52
A3,2,-27
B3,3,Infinity
A1,4,36
B3,3,36
B1,4,40
B3,3,36
E1,4,26
B3,3,26
A2,4,36
B3,3,26
B2,4,44
B3,3,26
C3,4,-53
B3,3,-53
E3,4,39
B3,3,-53
A4,4,36
B3,3,-53
B4,4,-52
B3,3,-53
E4,4,54
B3,3,-53
A5,4,31
B3,3,-53
B5,4,26
B3,3,-53
C5,4,-9
B3,3,-53
E5,4,46
B3,3,-53
A3,2,-27
C3,3,Infinity
A1,4,19
C3,3,19
B1,4,23
C3,3,19
E1,4,9
C3,3,9
A2,4,19
C3,3,9
B2,4,27
C3,3,9
B3,4,-27
C3,3,-27
E3,4,38
C3,3,-27
A4,4,19
C3,3,-27
B4,4,27
C3,3,-27
E4,4,37
C3,3,-27
A5,4,14
C3,3,-27
B5,4,9
C3,3,-27
C5,4,16
C3,3,-27
E5,4,29
C3,3,-27
A3,2,-27
E3,3,Infinity
A1,4,-9
E3,3,-9
B1,4,-5
E3,3,-9
E1,4,-19
E3,3,-19
A2,4,-9
E3,3,-19
B2,4,-1
E3,3,-19
B3,4,-37
E3,3,-37
C3,4,-4
E3,3,-37
A4,4,-9
E3,3,-37
B4,4,-1
E3,3,-37
E4,4,7
E3,3,-37
A5,4,-14
E3,3,-37
B5,4,-19
E3,3,-37
C5,4,-54
E3,3,-54
E5,4,1
E3,3,-54
A3,2,-27
A4,3,Infinity
A1,4,8
A4,3,8
B1,4,12
A4,3,8
E1,4,-2
A4,3,-2
A2,4,8
A4,3,-2
B2,4,16
A4,3,-2
B3,4,-20
A4,3,-20
C3,4,15
A4,3,-20
E3,4,11
A4,3,-20
B4,4,-24
A4,3,-24
E4,4,26
A4,3,-24
A5,4,3
A4,3,-24
B5,4,-2
A4,3,-24
C5,4,-37
A4,3,-37
E5,4,18
A4,3,-37
A3,2,-27
B4,3,Infinity
A1,4,0
B4,3,0
B1,4,4
B4,3,0
E1,4,-10
B4,3,-10
A2,4,0
B4,3,-10
B2,4,8
B4,3,-10
B3,4,-52
B4,3,-52
C3,4,7
B4,3,-52
E3,4,3
B4,3,-52
A4,4,-24
B4,3,-52
E4,4,18
B4,3,-52
A5,4,-5
B4,3,-52
B5,4,-10
B4,3,-52
C5,4,-45
B4,3,-52
E5,4,10
B4,3,-52
A3,2,-27
E4,3,Infinity
A1,4,-10
E4,3,-10
B1,4,-6
E4,3,-10
E1,4,-20
E4,3,-20
A2,4,-10
E4,3,-20
B2,4,-2
E4,3,-20
B3,4,-38
E4,3,-38
C3,4,-3
E4,3,-38
E3,4,-11
E4,3,-38
A4,4,-10
E4,3,-38
B4,4,-2
E4,3,-38
A5,4,-15
E4,3,-38
B5,4,-20
E4,3,-38
C5,4,-55
E4,3,-55
E5,4,0
E4,3,-55
A3,2,-27
A5,3,Infinity
A1,4,13
A5,3,13
B1,4,17
A5,3,13
E1,4,3
A5,3,3
A2,4,13
A5,3,3
B2,4,21
A5,3,3
B3,4,-15
A5,3,-15
C3,4,20
A5,3,-15
E3,4,16
A5,3,-15
A4,4,-37
A5,3,-37
B4,4,21
A5,3,-37
E4,4,31
A5,3,-37
B5,4,3
A5,3,-37
C5,4,-32
A5,3,-37
E5,4,23
A5,3,-37
A3,2,-27
B5,3,Infinity
A1,4,18
B5,3,18
B1,4,22
B5,3,18
E1,4,8
B5,3,8
A2,4,18
B5,3,8
B2,4,26
B5,3,8
B3,4,-10
B5,3,-10
C3,4,25
B5,3,-10
E3,4,21
B5,3,-10
A4,4,18
B5,3,-10
B4,4,-34
B5,3,-34
E4,4,36
B5,3,-34
A5,4,13
B5,3,-34
C5,4,-87
B5,3,-87
E5,4,28
B5,3,-87
A3,2,-27
C5,3,Infinity
A1,4,31
C5,3,31
B1,4,35
C5,3,31
E1,4,21
C5,3,21
A2,4,31
C5,3,21
B2,4,39
C5,3,21
B3,4,3
C5,3,3
C3,4,18
C5,3,3
E3,4,34
C5,3,3
A4,4,31
C5,3,3
B4,4,39
C5,3,3
E4,4,49
C5,3,3
A5,4,26
C5,3,3
B5,4,21
C5,3,3
E5,4,41
C5,3,3
A3,2,3
E5,3,Infinity
A1,4,-2
E5,3,-2
B1,4,2
E5,3,-2
E1,4,-12
E5,3,-12
A2,4,-2
E5,3,-12
B2,4,6
E5,3,-12
B3,4,-30
E5,3,-30
C3,4,5
E5,3,-30
E3,4,1
E5,3,-30
A4,4,-2
E5,3,-30
B4,4,6
E5,3,-30
E4,4,-4
E5,3,-30
A5,4,-7
E5,3,-30
B5,4,-12
E5,3,-30
C5,4,-47
E5,3,-47
A3,2,3
D5,1,1
B3,2,-Infinity
A1,3,Infinity
B1,4,-8
A1,3,-8
E1,4,-22
A1,3,-22
A2,4,-12
A1,3,-22
B2,4,-8
A1,3,-22
A3,4,-20
A1,3,-22
C3,4,-5
A1,3,-22
E3,4,-9
A1,3,-22
A4,4,-12
A1,3,-22
B4,4,-4
A1,3,-22
E4,4,6
A1,3,-22
A5,4,-17
A1,3,-22
B5,4,-22
A1,3,-22
C5,4,-57
A1,3,-57
E5,4,-2
A1,3,-57
B3,2,-57
B1,3,Infinity
A1,4,-16
B1,3,-16
E1,4,-26
B1,3,-26
A2,4,-16
B1,3,-26
B2,4,-44
B1,3,-44
A3,4,-24
B1,3,-44
C3,4,-9
B1,3,-44
E3,4,-13
B1,3,-44
A4,4,-16
B1,3,-44
B4,4,-8
B1,3,-44
E4,4,2
B1,3,-44
A5,4,-21
B1,3,-44
B5,4,-26
B1,3,-44
C5,4,-61
B1,3,-61
E5,4,-6
B1,3,-61
B3,2,-57
E1,3,Infinity
A1,4,-2
E1,3,-2
B1,4,2
E1,3,-2
A2,4,-2
E1,3,-2
B2,4,2
E1,3,-2
A3,4,-10
E1,3,-10
C3,4,5
E1,3,-10
E3,4,1
E1,3,-10
A4,4,-2
E1,3,-10
B4,4,6
E1,3,-10
E4,4,16
E1,3,-10
A5,4,-7
E1,3,-10
B5,4,-12
E1,3,-12
C5,4,-47
E1,3,-47
E5,4,8
E1,3,-47
B3,2,-47
A2,3,Infinity
A1,4,-12
A2,3,-12
B1,4,-8
A2,3,-12
E1,4,-22
A2,3,-22
B2,4,-48
A2,3,-48
A3,4,-60
A2,3,-60
C3,4,-5
A2,3,-60
E3,4,-9
A2,3,-60
A4,4,-12
A2,3,-60
B4,4,-4
A2,3,-60
E4,4,6
A2,3,-60
A5,4,-17
A2,3,-60
B5,4,-22
A2,3,-60
C5,4,-57
A2,3,-60
E5,4,-2
A2,3,-60
B3,2,-47
B2,3,Infinity
A1,4,76
B2,3,76
B1,4,80
B2,3,76
E1,4,66
B2,3,66
A2,4,76
B2,3,66
A3,4,68
B2,3,66
C3,4,-13
B2,3,-13
E3,4,79
B2,3,-13
A4,4,76
B2,3,-13
B4,4,-12
B2,3,-13
E4,4,94
B2,3,-13
A5,4,71
B2,3,-13
B5,4,66
B2,3,-13
C5,4,31
B2,3,-13
E5,4,86
B2,3,-13
B3,2,-13
A3,3,Infinity
A1,4,-4
A3,3,-4
B1,4,0
A3,3,-4
E1,4,-14
A3,3,-14
A2,4,-4
A3,3,-14
B2,4,0
A3,3,-14
C3,4,3
A3,3,-14
E3,4,-1
A3,3,-14
A4,4,-4
A3,3,-14
B4,4,4
A3,3,-14
E4,4,14
A3,3,-14
A5,4,-9
A3,3,-14
B5,4,-14
A3,3,-14
C5,4,-49
A3,3,-49
E5,4,6
A3,3,-49
B3,2,-13
C3,3,Infinity
A1,4,95
C3,3,95
B1,4,99
C3,3,95
E1,4,85
C3,3,85
A2,4,95
C3,3,85
B2,4,103
C3,3,85
A3,4,87
C3,3,85
E3,4,114
C3,3,85
A4,4,95
C3,3,85
B4,4,103
C3,3,85
E4,4,113
C3,3,85
A5,4,90
C3,3,85
B5,4,85
C3,3,85
C5,4,92
C3,3,85
E5,4,105
C3,3,85
B3,2,85
E3,3,Infinity
A1,4,-29
E3,3,-29
B1,4,-25
E3,3,-29
E1,4,-39
E3,3,-39
A2,4,-29
E3,3,-39
B2,4,-25
E3,3,-39
A3,4,-37
E3,3,-39
C3,4,-24
E3,3,-39
A4,4,-29
E3,3,-39
B4,4,-21
E3,3,-39
E4,4,-13
E3,3,-39
A5,4,-34
E3,3,-39
B5,4,-39
E3,3,-39
C5,4,-74
E3,3,-74
E5,4,-19
E3,3,-74
B3,2,85
A4,3,Infinity
A1,4,-12
A4,3,-12
B1,4,-8
A4,3,-12
E1,4,-22
A4,3,-22
A2,4,-12
A4,3,-22
B2,4,-8
A4,3,-22
A3,4,-60
A4,3,-60
C3,4,-5
A4,3,-60
E3,4,-9
A4,3,-60
B4,4,-44
A4,3,-60
E4,4,6
A4,3,-60
A5,4,-17
A4,3,-60
B5,4,-22
A4,3,-60
C5,4,-57
A4,3,-60
E5,4,-2
A4,3,-60
B3,2,85
B4,3,Infinity
A1,4,-20
B4,3,-20
B1,4,-16
B4,3,-20
E1,4,-30
B4,3,-30
A2,4,-20
B4,3,-30
B2,4,-16
B4,3,-30
A3,4,-28
B4,3,-30
C3,4,-13
B4,3,-30
E3,4,-17
B4,3,-30
A4,4,-20
B4,3,-30
E4,4,-2
B4,3,-30
A5,4,-25
B4,3,-30
B5,4,-30
B4,3,-30
C5,4,-65
B4,3,-65
E5,4,-10
B4,3,-65
B3,2,85
E4,3,Infinity
A1,4,-30
E4,3,-30
B1,4,-26
E4,3,-30
E1,4,-40
E4,3,-40
A2,4,-30
E4,3,-40
B2,4,-26
E4,3,-40
A3,4,-38
E4,3,-40
C3,4,-23
E4,3,-40
E3,4,-31
E4,3,-40
A4,4,-30
E4,3,-40
B4,4,-22
E4,3,-40
A5,4,-35
E4,3,-40
B5,4,-40
E4,3,-40
C5,4,-75
E4,3,-75
E5,4,-20
E4,3,-75
B3,2,85
A5,3,Infinity
A1,4,-7
A5,3,-7
B1,4,-3
A5,3,-7
E1,4,-17
A5,3,-17
A2,4,-7
A5,3,-17
B2,4,-3
A5,3,-17
A3,4,-15
A5,3,-17
C3,4,0
A5,3,-17
E3,4,-4
A5,3,-17
A4,4,-7
A5,3,-17
B4,4,1
A5,3,-17
E4,4,11
A5,3,-17
B5,4,-17
A5,3,-17
C5,4,-52
A5,3,-52
E5,4,3
A5,3,-52
B3,2,85
B5,3,Infinity
A1,4,-2
B5,3,-2
B1,4,2
B5,3,-2
E1,4,-12
B5,3,-12
A2,4,-2
B5,3,-12
B2,4,2
B5,3,-12
A3,4,-10
B5,3,-12
C3,4,5
B5,3,-12
E3,4,1
B5,3,-12
A4,4,-2
B5,3,-12
B4,4,-54
B5,3,-54
E4,4,16
B5,3,-54
A5,4,-7
B5,3,-54
C5,4,-107
B5,3,-107
E5,4,8
B5,3,-107
B3,2,85
C5,3,Infinity
A1,4,11
C5,3,11
B1,4,15
C5,3,11
E1,4,1
C5,3,1
A2,4,11
C5,3,1
B2,4,15
C5,3,1
A3,4,3
C5,3,1
C3,4,-2
C5,3,-2
E3,4,14
C5,3,-2
A4,4,11
C5,3,-2
B4,4,-1
C5,3,-2
E4,4,29
C5,3,-2
A5,4,6
C5,3,-2
B5,4,1
C5,3,-2
E5,4,21
C5,3,-2
B3,2,85
E5,3,Infinity
A1,4,-22
E5,3,-22
B1,4,-18
E5,3,-22
E1,4,-32
E5,3,-32
A2,4,-22
E5,3,-32
B2,4,-18
E5,3,-32
A3,4,-30
E5,3,-32
C3,4,-15
E5,3,-32
E3,4,-19
E5,3,-32
A4,4,-22
E5,3,-32
B4,4,-14
E5,3,-32
E4,4,-24
E5,3,-32
A5,4,-27
E5,3,-32
B5,4,-32
E5,3,-32
C5,4,-67
E5,3,-67
B3,2,85
D5,1,1
C3,2,-Infinity
A1,3,Infinity
B1,4,27
A1,3,27
E1,4,13
A1,3,13
A2,4,23
A1,3,13
